12/24/2018 9:00,2303.7,12/24/2018 9:00,,12/24/2018 9:00,2303.7
12/24/2018 10:00,2131.5,12/24/2018 10:00,,12/24/2018 10:00,2131.5
12/24/2018 11:00,2155.44,12/24/2018 11:00,,12/24/2018 11:00,2155.44
12/24/2018 12:00,2068.5,12/24/2018 12:00,,12/24/2018 12:00,2068.5
12/24/2018 13:00,1988.28,12/24/2018 13:00,,12/24/2018 13:00,1988.28
12/24/2018 14:00,1991.64,12/24/2018 14:00,,12/24/2018 14:00,1991.64
12/24/2018 15:00,1919.4,12/24/2018 15:00,,12/24/2018 15:00,1919.4
12/24/2018 16:00,1914.78,12/24/2018 16:00,,12/24/2018 16:00,1914.78
12/24/2018 17:00,1934.1,12/24/2018 17:00,,12/24/2018 17:00,1934.1
12/24/2018 18:00,1925.7,12/24/2018 18:00,,12/24/2018 18:00,1925.7
12/24/2018 19:00,2039.94,12/24/2018 19:00,,12/24/2018 19:00,2039.94
12/24/2018 20:00,2022.72,12/24/2018 20:00,,12/24/2018 20:00,2022.72
12/24/2018 21:00,2023.56,12/24/2018 21:00,,12/24/2018 21:00,2023.56
12/24/2018 22:00,2008.86,12/24/2018 22:00,,12/24/2018 22:00,2008.86
12/24/2018 23:00,1872.78,12/24/2018 23:00,,12/24/2018 23:00,1872.78
12/25/2018 0:00,1827.84,12/25/2018 0:00,,12/25/2018 0:00,1827.84
12/25/2018 1:00,1829.52,12/25/2018 1:00,,12/25/2018 1:00,1829.52
12/25/2018 2:00,1864.8,12/25/2018 2:00,,12/25/2018 2:00,1864.8
12/25/2018 3:00,1832.88,12/25/2018 3:00,,12/25/2018 3:00,1832.88
12/25/2018 4:00,1842.96,12/25/2018 4:00,,12/25/2018 4:00,1842.96
12/25/2018 5:00,1906.38,12/25/2018 5:00,,12/25/2018 5:00,1906.38
12/25/2018 6:00,1979.46,12/25/2018 6:00,,12/25/2018 6:00,1979.46
12/25/2018 7:00,2015.16,12/25/2018 7:00,,12/25/2018 7:00,2015.16
12/25/2018 8:00,1866.06,12/25/2018 8:00,,12/25/2018 8:00,1866.06
12/25/2018 9:00,1871.52,12/25/2018 9:00,,12/25/2018 9:00,1871.52
12/25/2018 10:00,1872.78,12/25/2018 10:00,,12/25/2018 10:00,1872.78
12/25/2018 11:00,1876.56,12/25/2018 11:00,,12/25/2018 11:00,1876.56
12/25/2018 12:00,1882.02,12/25/2018 12:00,,12/25/2018 12:00,1882.02
12/25/2018 13:00,1839.6,12/25/2018 13:00,,12/25/2018 13:00,1839.6
12/25/2018 14:00,1798.86,12/25/2018 14:00,,12/25/2018 14:00,1798.86
12/25/2018 15:00,1792.98,12/25/2018 15:00,,12/25/2018 15:00,1792.98
12/25/2018 16:00,1794.66,12/25/2018 16:00,,12/25/2018 16:00,1794.66
12/25/2018 17:00,1824.9,12/25/2018 17:00,,12/25/2018 17:00,1824.9
12/25/2018 18:00,1897.98,12/25/2018 18:00,,12/25/2018 18:00,1897.98
12/25/2018 19:00,1950.9,12/25/2018 19:00,,12/25/2018 19:00,1950.9
12/25/2018 20:00,2068.5,12/25/2018 20:00,,12/25/2018 20:00,2068.5
12/25/2018 21:00,2065.56,12/25/2018 21:00,,12/25/2018 21:00,2065.56
12/25/2018 22:00,2016.42,12/25/2018 22:00,,12/25/2018 22:00,2016.42
12/25/2018 23:00,1911.84,12/25/2018 23:00,,12/25/2018 23:00,1911.84
12/26/2018 0:00,1923.6,12/26/2018 0:00,,12/26/2018 0:00,1923.6
12/26/2018 1:00,1864.8,12/26/2018 1:00,,12/26/2018 1:00,1864.8
12/26/2018 2:00,1903.02,12/26/2018 2:00,,12/26/2018 2:00,1903.02
12/26/2018 3:00,1909.74,12/26/2018 3:00,,12/26/2018 3:00,1909.74
12/26/2018 4:00,1894.2,12/26/2018 4:00,,12/26/2018 4:00,1894.2
12/26/2018 5:00,2030.7,12/26/2018 5:00,,12/26/2018 5:00,2030.7
12/26/2018 6:00,2045.4,12/26/2018 6:00,,12/26/2018 6:00,2045.4
12/26/2018 7:00,2091.6,12/26/2018 7:00,,12/26/2018 7:00,2091.6
12/26/2018 8:00,2016.84,12/26/2018 8:00,,12/26/2018 8:00,2016.84
12/26/2018 9:00,1978.62,12/26/2018 9:00,,12/26/2018 9:00,1978.62
12/26/2018 10:00,2068.92,12/26/2018 10:00,,12/26/2018 10:00,2068.92
12/26/2018 11:00,2078.58,12/26/2018 11:00,,12/26/2018 11:00,2078.58
12/26/2018 12:00,2124.78,12/26/2018 12:00,,12/26/2018 12:00,2124.78
12/26/2018 13:00,2007.18,12/26/2018 13:00,,12/26/2018 13:00,2007.18
12/26/2018 14:00,2029.44,12/26/2018 14:00,,12/26/2018 14:00,2029.44
12/26/2018 15:00,1983.66,12/26/2018 15:00,,12/26/2018 15:00,1983.66
12/26/2018 16:00,2005.08,12/26/2018 16:00,,12/26/2018 16:00,2005.08
12/26/2018 17:00,1971.9,12/26/2018 17:00,,12/26/2018 17:00,1971.9
12/26/2018 18:00,1970.64,12/26/2018 18:00,,12/26/2018 18:00,1970.64
12/26/2018 19:00,2039.52,12/26/2018 19:00,,12/26/2018 19:00,2039.52
12/26/2018 20:00,2047.5,12/26/2018 20:00,,12/26/2018 20:00,2047.5
12/26/2018 21:00,2083.2,12/26/2018 21:00,,12/26/2018 21:00,2083.2
12/26/2018 22:00,2127.3,12/26/2018 22:00,,12/26/2018 22:00,2127.3
12/26/2018 23:00,1887.06,12/26/2018 23:00,,12/26/2018 23:00,1887.06
12/27/2018 0:00,1800.96,12/27/2018 0:00,,12/27/2018 0:00,1800.96
12/27/2018 1:00,1783.74,12/27/2018 1:00,,12/27/2018 1:00,1783.74
12/27/2018 2:00,1776.18,12/27/2018 2:00,,12/27/2018 2:00,1776.18
12/27/2018 3:00,1786.26,12/27/2018 3:00,,12/27/2018 3:00,1786.26
12/27/2018 4:00,1779.12,12/27/2018 4:00,,12/27/2018 4:00,1779.12
12/27/2018 5:00,1802.22,12/27/2018 5:00,,12/27/2018 5:00,1802.22
12/27/2018 6:00,1917.72,12/27/2018 6:00,,12/27/2018 6:00,1917.72
12/27/2018 7:00,1951.74,12/27/2018 7:00,,12/27/2018 7:00,1951.74
12/27/2018 8:00,1866.06,12/27/2018 8:00,,12/27/2018 8:00,1866.06
12/27/2018 9:00,1937.46,12/27/2018 9:00,,12/27/2018 9:00,1937.46
12/27/2018 10:00,1974,12/27/2018 10:00,,12/27/2018 10:00,1974
12/27/2018 11:00,2032.38,12/27/2018 11:00,,12/27/2018 11:00,2032.38
12/27/2018 12:00,2062.2,12/27/2018 12:00,,12/27/2018 12:00,2062.2
12/27/2018 13:00,2016,12/27/2018 13:00,,12/27/2018 13:00,2016
12/27/2018 14:00,1971.06,12/27/2018 14:00,,12/27/2018 14:00,1971.06
12/27/2018 15:00,1882.44,12/27/2018 15:00,,12/27/2018 15:00,1882.44
12/27/2018 16:00,1902.18,12/27/2018 16:00,,12/27/2018 16:00,1902.18
12/27/2018 17:00,2003.82,12/27/2018 17:00,,12/27/2018 17:00,2003.82
12/27/2018 18:00,2068.92,12/27/2018 18:00,,12/27/2018 18:00,2068.92
12/27/2018 19:00,2112.18,12/27/2018 19:00,,12/27/2018 19:00,2112.18
12/27/2018 20:00,2115.54,12/27/2018 20:00,,12/27/2018 20:00,2115.54
12/27/2018 21:00,2105.04,12/27/2018 21:00,,12/27/2018 21:00,2105.04
12/27/2018 22:00,2137.8,12/27/2018 22:00,,12/27/2018 22:00,2137.8
12/27/2018 23:00,1924.86,12/27/2018 23:00,,12/27/2018 23:00,1924.86
12/28/2018 0:00,1849.26,12/28/2018 0:00,,12/28/2018 0:00,1849.26
12/28/2018 1:00,1860.18,12/28/2018 1:00,,12/28/2018 1:00,1860.18
12/28/2018 2:00,1880.34,12/28/2018 2:00,,12/28/2018 2:00,1880.34
12/28/2018 3:00,1856.82,12/28/2018 3:00,,12/28/2018 3:00,1856.82
12/28/2018 4:00,1882.02,12/28/2018 4:00,,12/28/2018 4:00,1882.02
12/28/2018 5:00,1904.7,12/28/2018 5:00,,12/28/2018 5:00,1904.7
12/28/2018 6:00,1975.26,12/28/2018 6:00,,12/28/2018 6:00,1975.26
12/28/2018 7:00,2011.38,12/28/2018 7:00,,12/28/2018 7:00,2011.38
12/28/2018 8:00,1905.96,12/28/2018 8:00,,12/28/2018 8:00,1905.96
12/28/2018 9:00,2029.44,12/28/2018 9:00,,12/28/2018 9:00,2029.44
12/28/2018 10:00,2163,12/28/2018 10:00,,12/28/2018 10:00,2163
12/28/2018 11:00,2160.48,12/28/2018 11:00,,12/28/2018 11:00,2160.48
12/28/2018 12:00,2157.96,12/28/2018 12:00,,12/28/2018 12:00,2157.96
12/28/2018 13:00,2094.12,12/28/2018 13:00,,12/28/2018 13:00,2094.12
12/28/2018 14:00,2150.4,12/28/2018 14:00,,12/28/2018 14:00,2150.4
12/28/2018 15:00,2059.26,12/28/2018 15:00,,12/28/2018 15:00,2059.26
12/28/2018 16:00,1936.62,12/28/2018 16:00,,12/28/2018 16:00,1936.62
12/28/2018 17:00,1891.26,12/28/2018 17:00,,12/28/2018 17:00,1891.26
12/28/2018 18:00,1872.36,12/28/2018 18:00,,12/28/2018 18:00,1872.36
12/28/2018 19:00,1935.78,12/28/2018 19:00,,12/28/2018 19:00,1935.78
12/28/2018 20:00,1954.26,12/28/2018 20:00,,12/28/2018 20:00,1954.26
12/28/2018 21:00,1938.3,12/28/2018 21:00,,12/28/2018 21:00,1938.3
12/28/2018 22:00,1895.88,12/28/2018 22:00,,12/28/2018 22:00,1895.88
12/28/2018 23:00,1698.48,12/28/2018 23:00,,12/28/2018 23:00,1698.48
12/29/2018 0:00,1661.1,12/29/2018 0:00,,12/29/2018 0:00,1661.1
12/29/2018 1:00,1615.32,12/29/2018 1:00,,12/29/2018 1:00,1615.32
12/29/2018 2:00,1599.36,12/29/2018 2:00,,12/29/2018 2:00,1599.36
12/29/2018 3:00,1606.92,12/29/2018 3:00,,12/29/2018 3:00,1606.92
12/29/2018 4:00,1608.18,12/29/2018 4:00,,12/29/2018 4:00,1608.18
12/29/2018 5:00,1645.14,12/29/2018 5:00,,12/29/2018 5:00,1645.14
12/29/2018 6:00,1735.44,12/29/2018 6:00,,12/29/2018 6:00,1735.44
12/29/2018 7:00,1765.68,12/29/2018 7:00,,12/29/2018 7:00,1765.68
12/29/2018 8:00,1656.06,12/29/2018 8:00,,12/29/2018 8:00,1656.06
12/29/2018 9:00,1713.18,12/29/2018 9:00,,12/29/2018 9:00,1713.18
12/29/2018 10:00,1844.22,12/29/2018 10:00,,12/29/2018 10:00,1844.22
12/29/2018 11:00,1834.56,12/29/2018 11:00,,12/29/2018 11:00,1834.56
12/29/2018 12:00,1809.78,12/29/2018 12:00,,12/29/2018 12:00,1809.78
12/29/2018 13:00,1767.36,12/29/2018 13:00,,12/29/2018 13:00,1767.36
12/29/2018 14:00,1800.12,12/29/2018 14:00,,12/29/2018 14:00,1800.12
12/29/2018 15:00,1775.76,12/29/2018 15:00,,12/29/2018 15:00,1775.76
12/29/2018 16:00,1732.92,12/29/2018 16:00,,12/29/2018 16:00,1732.92
12/29/2018 17:00,1732.92,12/29/2018 17:00,,12/29/2018 17:00,1732.92
12/29/2018 18:00,1785.42,12/29/2018 18:00,,12/29/2018 18:00,1785.42
12/29/2018 19:00,1904.28,12/29/2018 19:00,,12/29/2018 19:00,1904.28
12/29/2018 20:00,1905.96,12/29/2018 20:00,,12/29/2018 20:00,1905.96
12/29/2018 21:00,1865.22,12/29/2018 21:00,,12/29/2018 21:00,1865.22
12/29/2018 22:00,1874.46,12/29/2018 22:00,,12/29/2018 22:00,1874.46
12/29/2018 23:00,1769.88,12/29/2018 23:00,,12/29/2018 23:00,1769.88
12/30/2018 0:00,1743,12/30/2018 0:00,,12/30/2018 0:00,1743
12/30/2018 1:00,1809.36,12/30/2018 1:00,,12/30/2018 1:00,1809.36
12/30/2018 2:00,1808.52,12/30/2018 2:00,,12/30/2018 2:00,1808.52
12/30/2018 3:00,1808.52,12/30/2018 3:00,,12/30/2018 3:00,1808.52
12/30/2018 4:00,1850.52,12/30/2018 4:00,,12/30/2018 4:00,1850.52
12/30/2018 5:00,2236.08,12/30/2018 5:00,,12/30/2018 5:00,2236.08
12/30/2018 6:00,2302.86,12/30/2018 6:00,,12/30/2018 6:00,2302.86
12/30/2018 7:00,2554.02,12/30/2018 7:00,,12/30/2018 7:00,2554.02
12/30/2018 8:00,2887.92,12/30/2018 8:00,,12/30/2018 8:00,2887.92
12/30/2018 9:00,3278.52,12/30/2018 9:00,,12/30/2018 9:00,3278.52
12/30/2018 10:00,3433.5,12/30/2018 10:00,,12/30/2018 10:00,3433.5
12/30/2018 11:00,3584.28,12/30/2018 11:00,,12/30/2018 11:00,3584.28
12/30/2018 12:00,3939.18,12/30/2018 12:00,,12/30/2018 12:00,3939.18
12/30/2018 13:00,3968.58,12/30/2018 13:00,,12/30/2018 13:00,3968.58
12/30/2018 14:00,4255.86,12/30/2018 14:00,,12/30/2018 14:00,4255.86
12/30/2018 15:00,4350.78,12/30/2018 15:00,,12/30/2018 15:00,4350.78
12/30/2018 16:00,4184.88,12/30/2018 16:00,,12/30/2018 16:00,4184.88
12/30/2018 17:00,3740.52,12/30/2018 17:00,,12/30/2018 17:00,3740.52
12/30/2018 18:00,3252.9,12/30/2018 18:00,,12/30/2018 18:00,3252.9
12/30/2018 19:00,2992.92,12/30/2018 19:00,,12/30/2018 19:00,2992.92
12/30/2018 20:00,2951.76,12/30/2018 20:00,,12/30/2018 20:00,2951.76
12/30/2018 21:00,2712.78,12/30/2018 21:00,,12/30/2018 21:00,2712.78
12/30/2018 22:00,2485.56,12/30/2018 22:00,,12/30/2018 22:00,2485.56
12/30/2018 23:00,2325.12,12/30/2018 23:00,,12/30/2018 23:00,2325.12
12/31/2018 0:00,2262.12,12/31/2018 0:00,,12/31/2018 0:00,2262.12
12/31/2018 1:00,2194.5,12/31/2018 1:00,,12/31/2018 1:00,2194.5
12/31/2018 2:00,2193.24,12/31/2018 2:00,,12/31/2018 2:00,2193.24
12/31/2018 3:00,2183.16,12/31/2018 3:00,,12/31/2018 3:00,2183.16
12/31/2018 4:00,2225.16,12/31/2018 4:00,,12/31/2018 4:00,2225.16
12/31/2018 5:00,2234.4,12/31/2018 5:00,,12/31/2018 5:00,2234.4
12/31/2018 6:00,2317.14,12/31/2018 6:00,,12/31/2018 6:00,2317.14
12/31/2018 7:00,2364.18,12/31/2018 7:00,,12/31/2018 7:00,2364.18
12/31/2018 8:00,2314.62,12/31/2018 8:00,,12/31/2018 8:00,2314.62
12/31/2018 9:00,2272.2,12/31/2018 9:00,,12/31/2018 9:00,2272.2
12/31/2018 10:00,2071.44,12/31/2018 10:00,,12/31/2018 10:00,2071.44
12/31/2018 11:00,2013.48,12/31/2018 11:00,,12/31/2018 11:00,2013.48
12/31/2018 12:00,2030.7,12/31/2018 12:00,,12/31/2018 12:00,2030.7
12/31/2018 13:00,1976.1,12/31/2018 13:00,,12/31/2018 13:00,1976.1
12/31/2018 14:00,2017.26,12/31/2018 14:00,,12/31/2018 14:00,2017.26
12/31/2018 15:00,2007.6,12/31/2018 15:00,,12/31/2018 15:00,2007.6
12/31/2018 16:00,1965.6,12/31/2018 16:00,,12/31/2018 16:00,1965.6
12/31/2018 17:00,1973.58,12/31/2018 17:00,,12/31/2018 17:00,1973.58
12/31/2018 18:00,2009.28,12/31/2018 18:00,,12/31/2018 18:00,2009.28
12/31/2018 19:00,2068.5,12/31/2018 19:00,,12/31/2018 19:00,2068.5
12/31/2018 20:00,2114.28,12/31/2018 20:00,,12/31/2018 20:00,2114.28
12/31/2018 21:00,2132.76,12/31/2018 21:00,,12/31/2018 21:00,2132.76
12/31/2018 22:00,2115.12,12/31/2018 22:00,,12/31/2018 22:00,2115.12
12/31/2018 23:00,2007.18,12/31/2018 23:00,,12/31/2018 23:00,2007.18
1/1/2019 0:00,1961.82,1/1/2019 0:00,,1/1/2019 0:00,1961.82
1/1/2019 1:00,1886.64,1/1/2019 1:00,,1/1/2019 1:00,1886.64
1/1/2019 2:00,1879.92,1/1/2019 2:00,,1/1/2019 2:00,1879.92
1/1/2019 3:00,1942.92,1/1/2019 3:00,,1/1/2019 3:00,1942.92
1/1/2019 4:00,1900.5,1/1/2019 4:00,,1/1/2019 4:00,1900.5
1/1/2019 5:00,1892.94,1/1/2019 5:00,,1/1/2019 5:00,1892.94
1/1/2019 6:00,1918.14,1/1/2019 6:00,,1/1/2019 6:00,1918.14
1/1/2019 7:00,1916.88,1/1/2019 7:00,,1/1/2019 7:00,1916.88
